Route or Street Name,avg_crash_severity,adjusted_safety_rating
ROUTE 732,1.2857142857142858,48.06440823809618
ROUTE 732/FRANKS MILL ROAD,3.0,60.62393296724162
ROUTE 733,2.0,70.19734551238405
ROUTE 733 WILSON ROAD,4.0,60.19734551238405
ROUTE 734,1.0,81.47710787695678
ROUTE 735 - RAMBLEWOOD DRIVE,1.0,81.47710787695678
ROUTE 736,2.75,47.21123332838103
ROUTE 737,1.5,49.344170602668896
ROUTE 737: CONDE RD,3.0,60.62393296724162
ROUTE 738,1.5,49.344170602668896
ROUTE 738  SCOTTS ROAD,1.0,81.47710787695678
ROUTE 738 PARTLOW RD,2.0,71.0505204220992
ROUTE 738 WILSON ROAD,1.0,81.47710787695678
ROUTE 738/ PARTLOW ROAD,3.0,60.62393296724162
ROUTE 739,1.0,81.47710787695678
ROUTE 740,2.0,70.19734551238405
ROUTE 740 / GREENWOOD BEACH ROAD,1.0,81.47710787695678
ROUTE 742,1.0,80.62393296724161
ROUTE 742 / MCGHEE RD,1.0,81.47710787695678
ROUTE 742 / WAGGYS CREEK ROAD,,
ROUTE 743,1.0,81.47710787695678
ROUTE 743 HONEY RUN ROAD,1.0,81.47710787695678
ROUTE 743-AIRPORT ROAD,1.0,81.47710787695678
ROUTE 743/HART ROAD,1.0,81.47710787695678
ROUTE 744,1.0,80.62393296724161
ROUTE 744 / DAMERONTOWN ROAD,1.0,81.47710787695678
ROUTE 744 / RIDGECREST DRIVE,3.0,60.62393296724162
ROUTE 745,1.0,81.47710787695678
ROUTE 745  MOUNT VIEW ROAD,1.0,81.47710787695678
ROUTE 746,1.0,81.0505204220992
ROUTE 746  GOLF CLUB ROAD,1.0,81.47710787695678
ROUTE 747,2.0,70.19734551238405
"ROUTE 747,FREEMASON RUN RD",1.0,81.47710787695678
"ROUTE 747,MOSSY CREEK RD",3.0,60.62393296724162
ROUTE 747/ MOSSY CREEK ROAD,1.0,81.47710787695678
ROUTE 748,1.0,81.0505204220992
ROUTE 75,1.6111111111111112,39.53265914094467
ROUTE 75 - GREEN SPRING ROAD,1.0,81.47710787695678
ROUTE 75 SOUTH,3.0,60.62393296724162
ROUTE 750,1.5,48.06440823809618
ROUTE 750 / GREEN POND ROAD,1.0,81.47710787695678
ROUTE 750 / MOUNT CROSS ROAD,2.0,68.49099569295375
ROUTE 750 / STRAWBERRY ROAD,1.0,81.47710787695678
ROUTE 750 WEST,1.0,81.47710787695678
"ROUTE 750, 5293 ALUM RIDGE RD.",1.0,81.47710787695678
ROUTE 751/COX ROAD,1.0,81.0505204220992
ROUTE 752,1.0,80.62393296724161
ROUTE 752  MITCHELLS CROSSROADS,4.0,60.19734551238405
ROUTE 752 - CENTENNIAL HEIGHTS ROAD,1.0,81.47710787695678
ROUTE 752 MITCHELLS CROSSROADS,1.0,81.47710787695678
ROUTE 752/ MOUNT ZION ROAD,1.0,81.47710787695678
ROUTE 753,1.2,46.78464587352345
ROUTE 753  WENGER MILL ROAD,1.0,81.47710787695678
ROUTE 753-DOUBLE CABIN ROAD,1.0,81.0505204220992
ROUTE 753/ KRATZER ROAD,3.0,60.62393296724162
ROUTE 754,1.0,81.47710787695678
ROUTE 755,1.6666666666666667,49.77075805752647
ROUTE 757,1.0,81.47710787695678
ROUTE 757 / TRIMBLE ROAD,1.0,81.47710787695678
ROUTE 758,1.5,49.344170602668896
ROUTE 759,1.0,80.62393296724161
ROUTE 76 SOUTH,1.0,81.47710787695678
ROUTE 76 SOUTHBOUND,2.0,68.49099569295375
ROUTE 761 / STRAIGHTSTONE ROAD,3.0,60.62393296724162
ROUTE 761 VALLEY DRIVE,1.0,81.47710787695678
ROUTE 762,1.0,80.19734551238405
ROUTE 762 / LOVES MILL ROAD,1.0,81.47710787695678
ROUTE 763,2.142857142857143,45.504883508950726
ROUTE 763/ MOUNT CLINTON PIKE,2.0,70.19734551238405
ROUTE 764,4.0,58.490995692953746
ROUTE 7649 / GALLERIA DRIVE,3.0,60.62393296724162
ROUTE 765,1.0,81.47710787695678
ROUTE 772,1.0,81.47710787695678
ROUTE 773,2.5,49.77075805752647
ROUTE 775,4.0,60.19734551238405
ROUTE 777,1.0,81.47710787695678
ROUTE 779 CATAWBA ROAD,1.0,81.0505204220992
ROUTE 780,1.0,81.47710787695678
ROUTE 781,1.0,81.47710787695678
ROUTE 782,1.0,81.0505204220992
ROUTE 782 OLD SAND ROAD,3.0,60.62393296724162
ROUTE 782/MORTON ROAD,4.0,60.19734551238405
ROUTE 783 / FRANKS LANE ROAD,1.0,81.47710787695678
ROUTE 784/DALE BOULEVARD,3.0,60.62393296724162
"ROUTE 787, INDIAN VALLEY ROAD",3.0,60.62393296724162
ROUTE 789 / HOSPITAL CENTER BLVD,2.5,49.77075805752647
ROUTE 789/ ANDRICK MILL ROAD,1.0,81.47710787695678
ROUTE 790,1.0,81.47710787695678
ROUTE 790 / PINEY ROAD,1.0,80.62393296724161
ROUTE 792 / TUCKER ROAD,1.0,81.47710787695678
ROUTE 793,3.0,60.62393296724162
ROUTE 794 / OLD MINE ROAD,1.0,81.47710787695678
ROUTE 795/ENTRY SCHOOL ROAD,4.0,60.19734551238405
ROUTE 796,1.0,81.0505204220992
ROUTE 796/KIDDSVILLE ROAD,1.0,81.47710787695678
ROUTE 797,1.0,81.47710787695678
ROUTE 797 / RIDDLE ROAD,1.0,81.47710787695678
ROUTE 798,1.0,80.62393296724161
ROUTE 799,1.0,81.47710787695678
ROUTE 799  BAYSIDE ROAD,1.0,81.47710787695678
ROUTE 8,2.375,43.798533689520426
ROUTE 8 SOUTH,1.0,81.0505204220992
ROUTE 80,1.34375,33.56043477293863
ROUTE 80 - HELEN HENDERSON HIGHWAY,1.0,81.47710787695678
ROUTE 80 - SANDLICK ROAD,1.0,81.47710787695678
ROUTE 80 EAST,1.0,81.0505204220992
ROUTE 80 RED BUD HIGHWAY,4.0,60.19734551238405
ROUTE 80 WEST,1.0,81.47710787695678
ROUTE 80/ REDBUD HIGHWAY,2.0,71.0505204220992
ROUTE 800SCHUYLER RD,1.0,81.47710787695678
ROUTE 801 WESTBOUND,3.0,60.62393296724162
ROUTE 803,1.6666666666666667,49.77075805752647
ROUTE 803/ DAPHNA ROAD,1.0,81.47710787695678
ROUTE 806,1.5,49.344170602668896
ROUTE 806 ELK RUN ROAD,1.0,81.47710787695678
ROUTE 806 RAVEN ROAD,4.0,60.19734551238405
ROUTE 807,2.0,70.19734551238405
ROUTE 808,1.0,81.47710787695678
ROUTE 809,1.0,81.47710787695678
ROUTE 809 / TRISSELS ROAD,1.0,81.47710787695678
ROUTE 810,2.0,70.19734551238405
ROUTE 810  DYKE RD,1.0,81.47710787695678
ROUTE 810  DYKE ROAD,3.0,60.62393296724162
ROUTE 811,1.5,40.385834050659824
"ROUTE 811,AUGUSTA SPRINGS RD",3.0,60.62393296724162
ROUTE 811/AUGUSTA SPRINGS ROAD,1.0,81.47710787695678
ROUTE 812,1.0,81.47710787695678
ROUTE 813,2.0,70.19734551238405
ROUTE 813 NORTON-COEBURN ROAD,1.0,81.47710787695678
ROUTE 818,1.5,49.344170602668896
ROUTE 818/DUNSMORE ROAD,1.0,81.47710787695678
ROUTE 82,1.6,48.490995692953746
ROUTE 82 CLEVELAND ROAD,1.0,81.0505204220992
ROUTE 82/ CLEVELAND ROAD,4.0,60.19734551238405
ROUTE 820,1.0,80.62393296724161
ROUTE 823,1.0,81.0505204220992
ROUTE 823 / CONCORD ROAD,3.0,60.62393296724162
ROUTE 823 REDWOOD DRIVE,3.0,60.62393296724162
ROUTE 824 CORDOVER DRIVE,1.0,81.47710787695678
ROUTE 825,1.0,81.47710787695678
ROUTE 826,1.0,81.0505204220992
ROUTE 829 / N FLINT HILL ROAD,4.0,60.19734551238405
ROUTE 83,1.4137931034482758,16.9235240334932
ROUTE 83 - DICKENSON HIGHWAY,2.6666666666666665,48.490995692953746
ROUTE 83 CLINTWOOD HIGHWAY,3.0,60.62393296724162
ROUTE 83 SLATE CREEK ROAD,3.0,60.62393296724162
ROUTE 83/9,1.0,81.47710787695678
ROUTE 830,1.0,81.47710787695678
ROUTE 833,1.0,81.47710787695678
ROUTE 835,3.0,60.62393296724162
ROUTE 84,2.5,49.77075805752647
ROUTE 840,1.0,81.47710787695678
ROUTE 842/HORSEHOE CIRCLE,1.0,81.47710787695678
ROUTE 847,1.0,81.47710787695678
ROUTE 848,1.0,81.0505204220992
ROUTE 853 / STATION DR,3.0,60.62393296724162
ROUTE 859,1.0,81.47710787695678
ROUTE 860,2.0,71.0505204220992
ROUTE 863 / R & L SMITH,1.0,81.47710787695678
ROUTE 868/ SILVER CREEK ROAD,1.0,81.47710787695678
ROUTE 869,1.0,81.0505204220992
ROUTE 869/ STONY MILL ROAD,1.0,81.47710787695678
ROUTE 87,2.5,47.637820783238595
ROUTE 87 MOREHEAD AVENUE,1.0,81.47710787695678
ROUTE 871/ GEORGE WINE ROAD,1.0,81.47710787695678
ROUTE 872 / MEADOWVIEW DRIVE,1.0,81.47710787695678
ROUTE 878,1.0,81.47710787695678
ROUTE 880 BINGHAM ROAD,3.0,60.62393296724162
ROUTE 881,1.6666666666666667,49.77075805752647
ROUTE 881/ ORCHARD DRIVE,1.0,81.47710787695678
ROUTE 882 / MEDICAL CENTER ROAD,1.0,81.47710787695678
ROUTE 884/KATIE DRIVE,1.0,81.47710787695678
ROUTE 887-GLENDALE ROAD,1.0,81.0505204220992
ROUTE 89,1.0,81.0505204220992
ROUTE 89 / SKYLINE HWY,1.0,81.47710787695678
ROUTE 893,1.0,81.47710787695678
ROUTE 895,1.0,81.47710787695678
ROUTE 895 EAST,3.0,60.62393296724162
ROUTE 898,1.0,80.62393296724161
ROUTE 9,1.4,45.9314709638083
ROUTE 9/ CHARLES TOWN PIKE,1.0,81.0505204220992
ROUTE 90,1.0,81.47710787695678
ROUTE 90 / 2369 CEDAR SPRINGS RD,1.0,81.47710787695678
ROUTE 902,3.0,60.62393296724162
ROUTE 903,3.0,60.62393296724162
ROUTE 91,1.5,36.546546956941654
ROUTE 91 BUSINESS NORTH,1.0,81.47710787695678
ROUTE 91 NORTH,2.0,70.19734551238405
ROUTE 91 VETERANS DRIVE,1.0,81.47710787695678
ROUTE 910,2.0,70.19734551238405
ROUTE 910 / FORT LYNNE RD,1.0,81.47710787695678
ROUTE 910 / GARBERS CHURCH RD,1.0,81.47710787695678
ROUTE 910 / SWITCHBOARD ROAD,1.0,81.47710787695678
ROUTE 910/ FORT LYNNE ROAD,1.0,81.47710787695678
ROUTE 911,3.0,60.62393296724162
"ROUTE 919,OLD PROVIDENCE RD",1.0,81.47710787695678
ROUTE 919/OLD PROVIDENCE ROAD,1.0,81.47710787695678
ROUTE 92,1.0,81.0505204220992
ROUTE 920 BROOKSIDE PARKWAY,1.0,81.47710787695678
ROUTE 921/ LAIRS RUN ROAD,1.0,81.47710787695678
ROUTE 924,1.4,48.91758314781132
ROUTE 925,1.5,49.344170602668896
ROUTE 925 KEEZLETOWN ROAD,1.0,81.47710787695678
ROUTE 928,1.0,81.47710787695678
ROUTE 930,1.0,81.47710787695678
ROUTE 94,1.2,46.78464587352345
ROUTE 94   IVANHOE RD,1.0,81.47710787695678
ROUTE 94  IVANHOE ROAD,1.0,81.47710787695678
ROUTE 94 / IVANHOE RD,1.0,80.62393296724161
ROUTE 94 IVANHOE RD,1.0,81.47710787695678
ROUTE 94 IVANHOE ROAD,1.0,81.0505204220992
ROUTE 94 IVANOHE RD,1.0,81.47710787695678
ROUTE 947/MOUNTAIN HILL ROAD,4.0,60.19734551238405
ROUTE 968 / SANDY CREEK CHURCH ROAD,4.0,60.19734551238405
ROUTE 968/ SANDY CREEK CHURCH ROAD,3.0,60.62393296724162
ROUTE 969/ SAGO ROAD,1.0,81.47710787695678
ROUTE 97,1.0,81.0505204220992
ROUTE 97 / PIPERS GAP RD,1.0,81.47710787695678
ROUTE 97 PIPERS GAP RD,1.0,81.47710787695678
ROUTE 97 PIPERS GAP ROAD,1.0,81.47710787695678
"ROUTE 971,LIPSCOMB RD",1.0,81.47710787695678
ROUTE 981,4.0,60.19734551238405
ROUTE 981 ROCKINGHAM PIKE,1.0,81.47710787695678
ROUTE 993 - REED CREEK DRIVE,3.0,60.62393296724162
ROUTE 996,2.5,49.77075805752647
ROUTE 996/ MCGAHEYSVILLE ROAD,1.0,81.47710787695678
ROUTE F-310,3.0,60.62393296724162
ROUTE F055 LEE HIGHWAY,1.0,81.47710787695678
ROUTE ONE,1.6666666666666667,47.637820783238595
ROUTE PATRIOT HWY,1.0,81.47710787695678
ROUTE T779 VALLEY ROAD,1.0,81.47710787695678
ROUTE-19,3.0,60.62393296724162
ROUTE. 18,1.0,81.47710787695678
ROUTE.29/ BUCKLEYS GATE DR,1.0,81.47710787695678
ROUTE0642  HOADLY ROAD,3.0,60.62393296724162
ROUTE1,1.0,81.47710787695678
ROUTE1 /RICHMOND HIGHWAY,1.0,81.47710787695678
ROUTE1/RICHMOND HWY,1.0,81.0505204220992
ROUTE13,1.0,81.47710787695678
ROUTE17/WINCHESTER RD,1.0,81.47710787695678
ROUTE175 / CHINCOTEAGUE ROAD,1.0,81.47710787695678
ROUTE180 / PUNGOTEAGUE ROAD,1.0,81.47710787695678
ROUTE207/ROGERS CLARK BLVD,1.0,81.0505204220992
"ROUTE250,JEFFERSON HWY",1.0,81.47710787695678
ROUTE250/WEST BROAD STREET,1.0,81.47710787695678
ROUTE29,1.0,81.47710787695678
ROUTE3 PLANK RD,1.0,81.47710787695678
ROUTE3/KINGS HIGHWAY,3.0,60.62393296724162
ROUTE301 / BOWLING GREEN BYPASS,1.0,81.47710787695678
ROUTE340,1.0,81.47710787695678
ROUTE50,1.0,81.47710787695678
ROUTE58,1.0,81.47710787695678
ROUTE7,4.0,60.19734551238405
ROUTR 630,1.0,81.47710787695678
ROUTT RD NW,1.0,81.47710787695678
ROW ST/LEESBURG PIKE,1.0,81.47710787695678
ROWAN ST,2.0,71.0505204220992
ROWANTY RD,2.5,49.77075805752647
ROWE RD,1.0,81.47710787695678
ROWE ST,1.0,81.47710787695678
ROWLAND ST.,3.0,60.62393296724162
ROWLETTE ROAD,1.0,81.47710787695678
ROXBURY RD,1.0,81.47710787695678
ROXBURY RD/ ROUTE 106,1.0,81.47710787695678
ROXBURY/RICHMOND HWY,1.0,81.47710787695678
ROY CT SE,1.0,81.47710787695678
ROY L WEBBER EXPRESSWAY,1.0,81.47710787695678
ROY L WEBBER EXPRESSWAY SOUTH (RT.220) RAMP,1.0,81.47710787695678
ROY L WEBBER HGWY BETWEEN WONJU AND FRANKLIN RD,1.0,81.47710787695678
ROY L WEBBER HWY,1.0,80.19734551238405
ROY L WEBBER HWY NB 419/WONJU ST,1.0,81.47710787695678
ROY L WEBBER HWY NB 419WONJU ST,1.0,81.47710787695678
ROY L WEBBER HWY S EXIT TO ELECTRIC RD S,1.0,81.47710787695678
ROY L WEBER HIGHWAY,1.0,81.0505204220992
ROY L. WEBBER HIGHWAY,1.0,81.0505204220992
ROY WEBBER EXPRESSWAY,2.0,70.19734551238405
ROY WEBBER EXPRSWAY,1.0,81.47710787695678
ROY WEBBER XPWY SOUTH,1.0,81.47710787695678
ROYAL AVE,1.0,81.47710787695678
ROYAL AVENUE,1.0,81.47710787695678
ROYAL DR,1.0,81.47710787695678
ROYAL OAK SCHOOL RD,1.0,81.47710787695678
ROYAL ST SW,2.0,70.19734551238405
ROYALL AVENUE,3.0,60.62393296724162
ROYALLS MILL RD/13719-BLK,1.0,81.47710787695678
ROYALTON RD,1.0,81.0505204220992
ROYALTON ROAD,1.0,81.47710787695678
ROYCE ST,3.0,60.62393296724162
ROYERTON DR,1.0,81.47710787695678
ROYSTON PASS CIR,1.0,81.47710787695678
ROYSTON ST/KILLEBREW DR,1.0,81.47710787695678
ROYTE 226 / COX ROAD,1.0,81.47710787695678
RR 460,2.0,71.0505204220992
RR 887/GLENDALE RD.,1.0,81.47710787695678
RROANOKE ROAD (ROUTE 220),1.0,81.47710787695678
RROUTE 668,1.0,81.47710787695678
RRT. 17/GEORGE WASHINGTON MEMORIAL HWY,1.0,81.47710787695678
RT,3.0,60.62393296724162
RT   FRANCONIA RD,3.0,60.62393296724162
RT  1137,1.0,81.47710787695678
RT  211 E,1.0,81.47710787695678
RT  29 NB  SEMINOLE TRL,3.0,60.62393296724162
RT  58 BYPASS,1.0,81.47710787695678
RT  607  MATTHEW MILL RD,3.0,60.62393296724162
RT  621 / MINE RUN RD,3.0,60.62393296724162
RT  622,1.0,81.47710787695678
RT  646,1.0,81.47710787695678
RT  648 / SHELTON SHOP ROAD,1.0,81.47710787695678
RT  658  /JERICHO RD,1.0,81.47710787695678
RT  7,2.5,49.77075805752647
RT .24,1.0,81.47710787695678
RT .42,1.0,81.47710787695678
RT /OLD COURTHOUSE RD,3.0,60.62393296724162
RT 0123 / GORDON BLVD,1.0,81.47710787695678
RT 02834  MALTA STREET,3.0,60.62393296724162
RT 0294 / PRINCE WILLIAM PARKWAY,1.0,81.47710787695678
RT 0294 PRINCE WILLIAM PARKWAY,1.0,81.47710787695678
RT 0640 / MINNIEVILLE ROAD,3.0,60.62393296724162
RT 0642 / HOADLY ROAD,3.0,60.62393296724162
RT 1,1.65,23.748923311214405
RT 1  BROOK RD,1.0,81.47710787695678
RT 1  BROOK ROAD,4.0,60.19734551238405
RT 1  PATRIOT HWY,1.0,81.47710787695678
RT 1 (BOYDTON PLANK RD),1.5555555555555556,45.9314709638083
RT 1 (NB),1.0,81.47710787695678
RT 1 (RICHMOND HWY),3.0,60.62393296724162
RT 1 (SB),1.0,81.0505204220992
RT 1 / BOYDTON PLANK RD,1.0,81.0505204220992
RT 1 / BOYDTON PLANK RD.,1.0,81.47710787695678
RT 1 / BOYDTON PLANK ROAD,3.0,59.344170602668896
RT 1 / BROOK RD,2.0,70.19734551238405
RT 1 / GUNSTON PLZ,3.0,60.62393296724162
RT 1 / PATRIOT HWY,2.5,43.37194623466285
RT 1 / RADFORD AVE,1.0,81.47710787695678
RT 1 / RCIHMOND HWY,1.0,81.47710787695678
RT 1 / RICHMOND HIGHWAY,3.6,44.225121144378
RT 1 / RICHMOND HWY,1.4,48.91758314781132
RT 1 / VANTAGE DR,1.0,81.47710787695678
RT 1 AND RIO VISTA,1.0,81.47710787695678
RT 1 BOYDTON PLANK RD,1.5,49.344170602668896
RT 1 NB (RICHMOND HWY),3.0,60.62393296724162
RT 1 NORTH,1.0,81.47710787695678
RT 1 NORTH RAMP TO I-95 NORTH,1.0,81.47710787695678
RT 1 PATRIOT HWY,3.0,59.344170602668896
RT 1 RICHMOND HWY,1.5,49.344170602668896
RT 1 S RAMP TO RT 3 EAST,1.0,81.47710787695678
RT 1 SOUTH,1.0,81.0505204220992
RT 1 SOUTH BOUND,1.0,81.47710787695678
RT 1 WASHINGTON HW,2.3333333333333335,48.91758314781132
RT 1 WASHINGTON HWY,3.0,60.62393296724162
RT 1/ BOYDTON PLANK RD,2.0,65.07829605409316
RT 1/ BOYDTON PLANK ROAD,1.8888888888888888,44.651708599235576
RT 1/ RICHMOND HIGHWAY,2.0,70.19734551238405
RT 1/ RICHMOND HWY,2.3333333333333335,45.9314709638083
RT 1/ U.S. ROUTE 1,1.0,81.47710787695678
RT 1/BELFORD DR,3.0,60.62393296724162
RT 1/BOYDTON PLANK RD,2.0555555555555554,36.11995950208408
RT 1/BUCKMAN RD,1.0,81.47710787695678
RT 1/CAMBRIDGE ST,2.0,70.19734551238405
RT 1/FORDSON RD,3.0,60.62393296724162
RT 1/FRYE RD,3.0,60.62393296724162
RT 1/HIGHLAND LN,1.0,81.47710787695678
RT 1/PATRIOT HIGHWAY,1.0,81.47710787695678
RT 1/PATRIOT HWY,1.5,50.62393296724162
RT 1/RICHMOND HWY,2.3333333333333335,42.945358779805275
RT 1/W. WASHINGTON ST,1.0,81.47710787695678
RT 10,1.45,39.53265914094467
RT 10 BYPASS,1.4,48.91758314781132
RT 10 WEST BOUND,3.0,60.62393296724162
RT 100,1.75,36.97313441179922
RT 100 N,2.0,71.0505204220992
RT 100 N0RTH,1.0,81.47710787695678
RT 100 PULASKI GILES TNPK,2.0,69.3441706026689
RT 100 S,1.0,81.47710787695678
RT 100 SB,3.5,48.91758314781132
RT 100 SOUTH,3.0,60.62393296724162
RT 100 SYLVATUS HWY,1.0,81.0505204220992
RT 100 WYSOR HIGHWAY,3.0,60.62393296724162
RT 100/SOUTH,1.0,81.47710787695678
RT 1001 MAIN ST,1.0,81.0505204220992
RT 1001895 WYSOR HIGHWAY,1.0,81.47710787695678
RT 1002,1.0,81.47710787695678
RT 1012 DOGWOOD LN,1.0,81.47710787695678
RT 1015,1.0,81.47710787695678
RT 102,1.6666666666666667,49.77075805752647
RT 1020 Old Williamsburg Rd,3.0,60.62393296724162
RT 1020/ WEDGEWOOD DR,1.0,81.47710787695678
RT 103 CLAUDVILLE HWT,3.0,60.62393296724162
RT 103 DRY POND HWY,1.0,81.47710787695678
RT 1035 / OLD DOMINION PKWY,3.0,60.62393296724162
RT 1038/PAYTON DR,3.0,60.62393296724162
RT 1050,3.0,60.62393296724162
RT 1051,1.0,81.47710787695678
RT 106,1.0,81.47710787695678
RT 106  ROXBURY RD,3.5,48.91758314781132
RT 106 / 6117 EMMAUS CHURCH RD,1.0,81.47710787695678
RT 106 / EMMAUS CHURCH RD,1.6666666666666667,49.77075805752647
RT 106 / EMMAUS CHURCH ROAD,1.0,81.47710787695678
RT 106 / ROXBURY ROAD,3.0,60.62393296724162
RT 106 OLD ROXBURY RD,1.0,81.47710787695678
RT 106/ EMMAUS CHURCH RD,1.0,81.47710787695678
RT 106/ EMMAUS CHURCH RD.,1.0,81.47710787695678
RT 106/ ROXBURY RD,1.0,80.19734551238405
RT 1060     (MAGNA VISTA HIGH SCHOOL RD),1.0,81.47710787695678
RT 1063 RIDGE RD,1.0,81.47710787695678
RT 1068 (RETREAT DR),4.0,60.19734551238405
RT 107,1.6666666666666667,45.504883508950726
RT 1075 - W MAIN ST,1.0,81.47710787695678
RT 1085 / GUNSTON ROAD WAY,4.0,60.19734551238405
RT 11,1.6446280991735538,1.0
RT 11  / PEPPERS FERRY,3.0,60.62393296724162
RT 11 (RADFORD STREET),3.0,60.62393296724162
RT 11 / MARTINSBURG PIKE,1.0,81.0505204220992
RT 11 BYPASS,1.0,81.47710787695678
RT 11 LEE HIGHWAY,1.0,81.47710787695678
RT 11 LEE-JACKSON HWY.,1.0,81.0505204220992
RT 11 N,3.0,59.344170602668896
RT 11 OLD VALLEY PIKE,2.0,70.19734551238405
RT 11 S,1.0,81.47710787695678
RT 11 SB,1.0,81.47710787695678
RT 11 W LEE HWY,3.0,60.62393296724162
RT 11 WEST LEE HWY,,
RT 11(LEE JACKSON HWY),3.0,60.62393296724162
"RT 11, LEE HWY",1.0,81.0505204220992
"RT 11, LEE JACKSON HWY",1.3333333333333333,50.19734551238405
RT 11/ COMMERCE RD,1.0,81.47710787695678
RT 11/ LEE HWY,2.0,70.19734551238405
RT 11/ LEE JACKSON HWY,1.0,81.0505204220992
RT 11/ S. CONGRESS ST.,1.0,81.47710787695678
RT 11/LEE HWY,1.0,81.47710787695678
RT 11/LEE JACKSON HWY,2.6666666666666665,48.490995692953746
RT 11/MARTINSBURG PIKE,1.0,81.47710787695678
RT 110,3.0,59.344170602668896
RT 110 NORTH BOUND,1.0,81.47710787695678
RT 110 SOUTHBOUND,3.0,60.62393296724162
RT 1104,1.0,81.47710787695678
RT 1110/ KENTLAND TRAIL,3.0,60.62393296724162
RT 1110/ KENTLAND TRL,1.0,81.47710787695678
RT 114 PEPPERS FERRY ROAD,4.0,60.19734551238405
RT 114-PEPPERS FERRY RD,1.0,81.47710787695678
RT 1141     (STULTZ RD),1.0,81.47710787695678
RT 1141 / WARRIOR DR,1.0,81.47710787695678
RT 1157 HOOVER DR,1.0,81.47710787695678
RT 116,1.7777777777777777,45.07829605409315
RT 11LEE HWY,1.0,81.47710787695678
RT 120 GLEBE ROAD SOUTHBOUND,1.0,81.47710787695678
RT 121,1.0,80.19734551238405
RT 1210 / DOGWOOD RD,1.0,81.47710787695678
RT 1216HAYES RD,3.0,60.62393296724162
RT 122,1.8372093023255813,18.20328639806593
RT 122  BOOKER T WASHINGTON HWY,3.0,60.62393296724162
RT 1228/102 MASSIE DRIVE,1.0,81.47710787695678
RT 123,1.25,47.637820783238595
RT 123  GORDON BLVD NORTH,1.0,81.47710787695678
RT 123 / CHAIN BRIDGE RD,1.0,81.0505204220992
RT 123 / CHAINBRIDGE ROAD,1.0,81.47710787695678
RT 123 / DOLLEY MADISON BLVD,1.0,81.47710787695678
RT 123 / GORDON BLVD,1.0,81.47710787695678
RT 123 DOLLEY MADISON BLVD,3.0,60.62393296724162
RT 123 DOLLY MADISON BLVD,4.0,60.19734551238405
RT 123 NB RAMP,1.0,81.47710787695678
RT 123 NORTH,1.0,80.62393296724161
RT 123 SB RAMP TO I-95 NB,1.0,81.47710787695678
RT 123 SB RAMP TO INTERSTATE 95 NORTH,1.0,81.47710787695678
RT 123/ CHAIN BRIDGE ROAD,1.0,81.47710787695678
RT 123/CHAIN BRIDGE RD,1.5,49.344170602668896
RT 123/DOLLEY MADISON BLVD,1.9230769230769231,41.239008960374974
RT 123/OX RD,1.6666666666666667,49.77075805752647
RT 123/OX RD.,1.0,81.47710787695678
RT 123/OX ROAD,1.0,81.47710787695678
RT 1230,1.0,81.47710787695678
RT 1249,3.0,60.62393296724162
RT 126/FAIRGROUNDS RD,1.0,81.47710787695678
RT 1265     (MCKINLEY DR),1.0,81.47710787695678
RT 127,1.0,81.47710787695678
RT 1299 / YORK DRIVE,3.0,60.62393296724162
RT 13,1.2962962962962963,36.97313441179922
RT 13  LANKFORD HWY,1.5,49.344170602668896
RT 13 / LANKFORD HWY,1.0,78.06440823809618
RT 13 / LANKFORD HWY.,1.5,50.62393296724162
RT 13 CBBT,1.0,81.47710787695678
RT 13 LANKFORD HIGHWAY,2.0,70.19734551238405
RT 13 LANKFORD HWY,1.0,79.77075805752648
RT 13 N/LANKFORD,1.0,81.47710787695678
RT 13 N/LANKFORD HIGHWAY,1.1538461538461537,45.504883508950726
RT 13 NLANKFORD HIGHWAY,1.0,81.47710787695678
RT 13 S,3.0,60.62393296724162
RT 13 S/ LANKFORD HWY,1.0,81.47710787695678
RT 13 S/CHARLES LANKFORD HIGHWAY,1.0,81.47710787695678
RT 13 S/LANKFORD HIGHWAY,1.3333333333333333,41.66559641523255
RT 13 S/LANKFORD HWY,1.0,81.47710787695678
RT 13 SLANKFORD HIGHWAY,1.0,81.47710787695678
RT 13 SLANKFORD HWY,1.0,81.47710787695678
"RT 13, LANKFORD HWY",1.0,81.47710787695678
RT 13- Lankford Highway,4.0,60.19734551238405
RT 13/ CHARLES M LANKFORD JR MEMORIAL HIGHWAY,1.0,81.47710787695678
RT 13/ LANKFORD HIGHWAY,1.75,48.91758314781132
RT 13/ LANKFORD HWY,1.2857142857142858,48.06440823809618
RT 13/ WALGREENS,1.0,81.47710787695678
RT 13/LANKFORD HIGHWAY,2.0,64.225121144378
RT 13/LANKFORD HWY,1.5333333333333334,42.092183870090125
RT 13/OLD BUCKINGHAM RD,2.0,70.19734551238405
RT 130,1.0,78.49099569295375
RT 130 / CLOUDCROFT,1.0,81.47710787695678
RT 130 / DOLLAR GENERAL,1.0,81.47710787695678
RT 130 EXT,1.0,81.0505204220992
RT 130 EXTENSION,1.0,81.47710787695678
RT 130 WB,4.0,60.19734551238405
RT 130/ 501,1.0,81.47710787695678
RT 1301 LOCKSLEY HALL RD,1.0,81.47710787695678
RT 132,1.5,49.344170602668896
RT 137,1.0,80.62393296724161
RT 138,3.0,54.225121144378
